user_id	movie_id	rating	date
722	476	4	1998-03-30
429	201	3	1997-12-17
119	70	3	1997-09-20
645	956	4	1998-04-08
747	109	5	1998-03-01
450	792	4	1997-12-17
896	76	3	1998-02-11
914	643	4	1998-02-10
447	89	5	1997-11-06
327	44	3	1998-02-17
269	42	5	1998-04-01
561	212	3	1998-01-26
10	699	4	1997-10-26
608	69	4	1997-11-24
579	204	3	1997-12-01
663	322	4	1998-03-10
214	137	4	1998-04-02
761	127	3	1997-10-07
830	197	4	1998-04-01
344	372	4	1998-01-15
365	287	4	1998-03-31
730	257	5	1997-11-23
94	346	4	1998-04-04
116	1013	3	1997-10-10
770	1	5	1997-10-04
940	527	3	1998-01-27
177	294	4	1997-11-21
554	31	4	1997-10-09
600	188	4	1998-02-26
887	91	5	1997-12-06
405	90	4	1998-01-23
435	568	2	1998-01-07
16	941	1	1997-10-24
312	863	5	1998-04-04
922	1079	1	1998-04-01
28	31	4	1997-12-12
379	405	3	1997-12-26
542	952	4	1998-02-03
274	294	3	1997-11-08
747	56	5	1998-02-28
7	179	5	1998-03-31
924	849	3	1998-02-06
282	302	5	1997-11-19
173	286	5	1997-10-22
474	52	4	1998-02-19
630	546	3	1998-01-24
416	215	5	1998-04-22
479	176	4	1998-03-05
508	222	3	1998-01-02
369	179	4	1998-03-09
437	794	4	1997-11-21
425	1222	2	1997-11-05
236	274	1	1998-03-17
293	1101	3	1998-03-03
527	531	3	1997-11-13
520	269	5	1998-01-19
445	327	2	1998-03-27
70	432	3	1998-01-06
429	121	3	1997-12-17
655	729	2	1998-02-14
889	721	3	1997-11-22
854	222	4	1997-12-22
232	50	4	1997-11-20
119	741	4	1997-09-20
684	252	4	1997-10-02
627	195	4	1997-11-14
253	647	3	1998-04-03
293	157	5	1998-03-03
828	331	4	1998-03-31
905	124	4	1998-01-16
339	823	3	1998-03-27
905	458	4	1998-01-16
524	517	4	1998-01-12
895	328	4	1997-11-13
164	307	5	1998-03-09
881	205	4	1997-10-11
43	382	5	1998-01-05
447	288	4	1997-11-06
70	755	3	1998-01-07
463	274	3	1997-10-21
583	55	4	1997-11-13
650	737	2	1998-04-01
405	577	3	1998-01-23
275	304	3	1997-10-07
214	174	4	1998-04-15
322	508	4	1998-02-12
85	209	4	1997-11-13
299	333	4	1998-04-11
102	229	3	1998-03-02
429	1071	2	1997-12-17
416	827	4	1997-11-07
248	89	5	1998-01-11
622	83	5	1997-12-20
361	949	4	1997-11-13
178	8	4	1997-12-22
313	831	3	1998-03-27
818	316	4	1998-04-06
481	659	5	1998-01-26
242	237	4	1997-11-17
291	722	4	1997-09-24
550	748	4	1997-12-29
849	143	5	1997-11-16
786	117	4	1997-12-23
790	864	4	1998-01-10
624	508	4	1997-11-17
833	154	5	1997-09-23
55	56	4	1997-10-30
293	245	3	1998-03-03
670	98	2	1997-10-27
885	69	4	1998-01-25
535	699	4	1997-11-15
269	464	3	1998-04-01
84	408	5	1997-12-30
653	145	2	1997-11-22
450	689	3	1997-12-15
245	596	4	1998-02-26
392	873	3	1998-03-27
453	151	3	1997-10-22
576	381	3	1998-02-09
586	676	3	1998-01-06
346	91	1	1997-09-22
889	199	5	1997-11-22
160	21	1	1997-10-13
234	837	3	1998-04-09
533	936	4	1998-03-09
279	1376	4	1998-01-28
467	293	4	1997-11-14
776	168	5	1998-04-03
734	83	4	1998-03-27
10	198	3	1997-10-26
653	282	3	1998-01-10
406	148	3	1997-11-14
180	631	5	1997-10-22
39	306	3	1998-04-01
286	248	5	1997-10-02
532	864	4	1998-02-09
878	175	2	1997-11-30
548	925	2	1998-04-01
312	493	5	1998-04-04
268	810	2	1997-10-02
345	732	4	1998-01-17
637	515	4	1997-12-23
308	511	5	1998-02-17
314	365	3	1997-10-26
87	1074	3	1997-11-18
608	111	1	1997-11-24
263	194	5	1998-03-31
796	316	5	1998-04-15
344	684	3	1998-01-15
256	356	3	1997-12-15
658	952	2	1997-09-25
781	97	4	1997-11-15
126	303	3	1998-02-19
224	178	4	1998-02-21
644	258	4	1998-03-05
719	293	3	1998-01-05
729	313	3	1998-04-23
199	989	1	1998-01-03
351	301	3	1997-11-14
53	96	4	1997-11-13
562	550	4	1997-11-10
20	820	2	1997-11-16
798	210	4	1997-10-02
644	121	5	1998-03-05
690	89	2	1997-12-03
222	455	3	1997-10-23
559	294	1	1998-03-27
25	238	4	1998-01-26
710	299	3	1997-12-14
365	815	3	1998-03-31
843	239	3	1997-11-13
352	50	5	1998-01-08
375	525	4	1998-02-04
721	457	3	1997-10-18
585	1155	5	1998-03-30
327	188	5	1998-02-17
785	50	5	1997-11-13
24	55	5	1997-09-27
122	724	4	1997-11-11
886	826	1	1997-10-05
11	57	2	1998-04-07
70	684	3	1998-01-07
13	95	5	1997-12-14
798	795	3	1997-10-07
863	903	3	1998-03-07
825	871	3	1997-12-01
487	257	4	1997-12-30
399	233	3	1997-12-17
84	543	5	1997-12-30
254	457	2	1998-02-03
838	596	5	1998-02-09
219	1014	3	1998-04-08
72	591	5	1997-11-20
523	393	5	1998-01-02
606	287	4	1997-11-30
650	612	4	1998-03-31
303	72	3	1997-11-14
807	1411	1	1998-04-20
474	659	5	1998-02-19
463	268	4	1997-10-21
139	286	4	1997-11-14
621	751	4	1998-01-03
264	137	3	1998-01-30
262	219	3	1997-11-17
7	300	4	1998-03-31
653	393	2	1997-11-21
235	198	3	1998-03-11
338	189	4	1997-11-13
592	307	4	1997-12-20
405	1478	1	1998-01-23
394	176	5	1997-12-03
325	1411	4	1998-04-02
74	272	5	1998-02-24
727	474	3	1998-01-02
457	458	3	1997-12-17
880	793	4	1997-11-22
573	492	4	1998-01-26
178	11	5	1997-12-22
405	994	1	1998-01-23
299	474	5	1997-10-26
919	815	2	1997-09-26
218	1073	5	1997-12-05
15	111	4	1997-11-13
749	238	3	1997-11-06
610	275	4	1998-02-28
343	135	5	1997-10-09
478	137	4	1998-03-09
870	1267	2	1997-11-11
938	151	4	1998-03-31
2	300	4	1998-03-04
932	514	5	1998-03-30
191	332	2	1998-04-03
680	25	4	1997-10-14
689	151	3	1997-10-12
767	187	4	1998-04-01
262	278	3	1997-11-17
241	310	4	1998-02-12
363	370	3	1998-04-02
692	476	3	1997-10-16
6	498	4	1997-12-31
215	134	4	1998-04-01
58	50	4	1998-01-09
580	222	3	1998-01-06
181	1296	1	1997-11-08
454	492	3	1998-02-23
643	674	3	1998-04-01
693	218	4	1997-09-28
838	72	4	1998-02-10
99	409	2	1998-01-24
488	200	2	1998-03-30
7	268	3	1998-03-31
697	1067	5	1997-12-20
772	315	5	1998-03-04
42	409	3	1997-12-03
561	217	3	1998-01-26
247	1022	4	1998-04-20
108	471	2	1997-11-18
487	282	4	1997-12-30
568	494	4	1997-10-27
178	1016	4	1997-12-22
308	193	3	1998-02-17
397	178	5	1998-01-21
158	510	3	1997-11-21
806	47	4	1997-12-17
712	232	3	1997-09-22
693	210	3	1997-09-29
610	606	5	1998-02-28
604	443	3	1998-01-01
470	221	4	1997-11-10
584	114	4	1998-01-26
312	1172	5	1998-04-04
820	264	3	1998-02-20
455	508	4	1997-12-15
316	323	1	1997-11-30
868	726	2	1997-10-17
152	944	4	1997-12-18
450	612	4	1997-12-17
809	333	3	1998-03-27
320	233	4	1998-01-14
896	225	1	1998-02-11
379	621	4	1997-11-26
486	883	3	1997-11-18
561	234	3	1998-01-26
235	483	5	1998-03-11
393	154	2	1998-02-17
637	408	5	1997-12-23
254	15	3	1998-02-03
869	282	3	1998-01-11
427	680	5	1997-11-16
264	1009	4	1998-01-30
918	433	2	1998-04-08
158	229	3	1997-11-21
766	435	3	1998-03-31
287	941	3	1997-09-27
917	248	4	1997-12-23
276	943	4	1998-01-03
387	52	5	1998-02-03
450	616	4	1997-12-17
268	151	3	1997-10-01
357	841	3	1997-11-08
334	347	3	1998-04-02
425	27	3	1997-11-05
845	896	3	1998-01-21
943	318	3	1998-02-28
554	276	3	1997-10-11
293	507	4	1998-03-03
292	56	5	1997-12-03
608	655	5	1997-11-24
254	649	1	1998-02-03
881	521	4	1997-10-11
406	482	5	1997-11-13
691	79	5	1997-09-29
60	207	3	1997-12-28
881	88	3	1997-10-11
332	684	5	1998-02-24
568	1203	5	1997-10-27
70	161	3	1998-01-06
7	391	3	1998-04-09
487	820	3	1997-12-30
632	679	4	1997-11-13
916	195	3	1997-11-30
886	1217	4	1997-10-05
664	732	3	1997-10-11
234	40	2	1998-04-12
144	194	5	1998-02-22
933	168	3	1997-09-21
606	138	3	1997-11-30
560	321	3	1997-11-19
303	514	5	1997-11-14
314	1152	4	1997-10-26
500	133	3	1998-01-04
433	474	3	1997-11-27
634	274	3	1997-10-06
825	508	4	1997-11-28
407	519	4	1997-09-23
897	465	5	1997-11-20
716	95	4	1997-11-17
524	520	3	1998-01-12
36	873	3	1997-12-15
720	872	3	1998-03-30
536	195	4	1997-12-17
452	603	4	1998-02-17
21	551	3	1997-09-22
324	273	5	1997-11-26
381	225	3	1998-04-16
650	72	2	1998-04-01
181	146	1	1997-11-08
38	400	1	1998-04-13
689	471	4	1997-10-12
169	483	3	1998-03-31
91	616	4	1998-04-01
1	83	3	1997-09-24
160	640	3	1997-10-14
299	1141	4	1997-10-26
357	473	3	1997-11-08
206	332	3	1998-02-22
802	196	3	1997-10-04
640	214	5	1997-09-20
160	135	4	1997-10-14
588	208	3	1998-03-16
177	1110	3	1997-11-21
42	451	2	1997-12-03
201	656	4	1998-01-06
815	65	5	1997-11-05
59	125	3	1998-02-23
849	406	4	1997-11-16
716	180	3	1997-11-17
314	763	5	1997-10-26
222	732	4	1997-10-30
145	106	4	1997-09-26
868	662	2	1997-10-17
425	318	2	1997-11-05
370	435	3	1997-11-13
554	1012	3	1997-10-07
6	531	4	1997-12-31
94	186	4	1998-04-04
567	504	4	1997-12-18
285	151	5	1998-03-22
450	1249	3	1997-12-22
109	755	5	1997-11-26
63	306	3	1997-10-02
641	64	4	1997-11-12
702	300	3	1998-01-25
279	80	4	1997-09-27
829	192	5	1997-12-10
239	288	2	1998-03-06
617	635	4	1998-01-03
916	421	5	1997-11-29
642	204	4	1998-01-24
405	969	3	1998-01-23
896	28	2	1998-02-11
621	1185	3	1997-12-06
59	196	5	1998-02-23
87	732	4	1997-11-18
864	232	4	1998-03-03
382	1381	3	1997-10-04
664	203	4	1997-10-11
340	502	2	1998-01-17
185	321	5	1997-12-31
43	781	3	1998-01-05
276	289	2	1998-03-27
362	264	1	1998-01-17
109	395	3	1997-11-26
624	597	3	1997-11-17
254	21	3	1998-02-03
619	300	5	1998-01-28
429	248	5	1997-12-17
29	189	4	1997-12-22
622	588	4	1997-12-20
105	307	2	1998-03-06
121	292	4	1998-04-01
40	337	4	1998-03-04
655	872	3	1998-02-28
889	94	4	1997-11-22
659	86	5	1998-04-01
881	172	4	1997-10-11
346	1110	1	1997-09-26
425	679	3	1997-11-05
210	208	5	1998-02-17
429	80	3	1997-12-17
200	951	5	1998-01-07
38	758	1	1998-04-13
894	318	5	1997-11-19
655	1100	3	1998-02-14
897	56	2	1997-11-20
59	755	4	1998-02-23
704	603	5	1998-04-01
612	127	2	1997-09-27
213	127	5	1997-11-07
721	471	5	1997-10-18
488	222	4	1998-03-31
938	276	3	1998-03-31
344	597	2	1998-01-15
723	988	1	1997-11-26
116	294	2	1997-10-10
345	365	2	1998-01-17
314	501	4	1997-10-26
718	546	4	1997-12-28
345	534	4	1998-01-17
95	432	3	1997-11-10
659	942	3	1998-04-01
863	754	3	1998-03-07
252	410	5	1998-04-01
5	42	5	1997-09-30
390	258	5	1997-11-16
314	710	3	1997-10-26
592	344	4	1998-02-27
871	182	5	1998-02-23
853	288	4	1997-11-12
327	708	4	1998-02-18
96	216	4	1998-01-10
10	705	4	1997-10-26
711	254	2	1997-11-20
828	1005	3	1998-03-27
416	846	3	1997-11-07
737	58	4	1998-01-09
291	741	5	1997-09-21
70	173	4	1998-01-07
527	213	4	1997-11-13
400	323	4	1998-01-24
758	93	5	1997-12-13
825	844	2	1998-04-19
646	908	3	1998-02-26
807	102	4	1998-04-19
589	304	5	1997-12-29
221	76	4	1997-09-26
532	1199	3	1997-09-20
257	1260	2	1997-11-25
535	382	5	1997-11-15
313	604	4	1998-03-27
786	322	3	1997-12-23
271	411	1	1998-01-26
13	121	5	1997-12-17
646	349	2	1998-02-26
537	184	3	1998-01-29
224	689	3	1998-02-21
747	939	3	1998-02-28
504	499	4	1998-02-19
591	86	5	1998-03-27
943	201	5	1998-02-28
94	475	5	1998-01-27
892	184	4	1998-02-04
823	433	4	1997-11-02
846	492	3	1998-01-04
638	50	4	1997-10-13
320	241	4	1998-01-14
823	426	4	1997-11-02
871	1386	3	1998-02-23
533	258	4	1998-01-05
8	687	1	1997-11-12
286	56	2	1997-10-22
21	595	3	1997-09-22
717	628	5	1998-01-12
164	248	4	1998-03-09
455	939	4	1997-11-09
331	933	3	1997-10-18
536	449	4	1997-12-17
535	480	4	1997-11-15
188	591	5	1997-09-24
908	494	3	1997-11-17
796	736	3	1998-04-20
724	286	1	1998-01-02
87	1183	3	1997-11-18
59	290	3	1998-02-23
936	274	3	1998-02-07
296	134	5	1998-01-07
622	755	4	1997-12-21
666	650	5	1997-11-21
682	184	4	1998-02-26
223	257	4	1998-04-02
692	127	3	1997-10-15
161	286	2	1998-03-29
774	659	3	1998-02-27
121	300	3	1998-04-01
716	514	5	1997-11-17
463	243	1	1997-10-21
568	486	4	1997-10-27
99	1	4	1998-02-03
472	143	4	1997-10-04
727	411	3	1998-01-02
889	1067	3	1997-11-22
186	98	5	1998-04-04
397	156	5	1998-01-21
452	419	4	1998-02-17
916	971	4	1997-11-30
922	568	3	1998-04-01
896	141	3	1998-02-11
422	287	3	1997-10-30
521	684	3	1998-01-11
716	559	2	1997-11-17
601	107	4	1997-10-08
160	4	4	1997-10-14
60	71	3	1997-12-28
537	404	3	1998-01-29
270	217	5	1997-10-16
778	238	3	1998-03-24
774	189	2	1998-02-27
297	156	4	1997-09-26
868	154	3	1997-10-17
13	158	1	1997-12-15
321	511	4	1997-11-13
474	616	4	1998-02-19
496	432	4	1997-10-05
690	202	2	1997-12-03
13	11	1	1997-12-17
292	523	4	1997-12-03
806	511	5	1997-12-17
682	566	3	1998-02-26
171	270	4	1998-03-27
552	13	3	1997-11-11
788	62	3	1997-11-30
533	96	4	1997-11-13
805	100	5	1997-12-09
529	333	4	1997-12-19
763	737	2	1997-11-07
24	358	3	1997-09-26
144	699	4	1998-02-22
68	258	5	1997-10-16
730	742	3	1997-11-23
632	156	3	1997-11-13
561	1524	4	1998-01-26
766	447	3	1998-03-31
10	234	4	1997-10-26
343	154	5	1997-10-09
284	906	3	1998-01-20
894	340	4	1997-11-19
70	63	3	1998-01-07
151	707	4	1997-11-14
763	135	5	1997-11-07
589	313	5	1997-12-29
488	880	3	1998-03-30
320	869	4	1998-01-14
503	137	5	1997-11-13
874	20	3	1998-02-28
645	654	5	1998-04-08
828	52	3	1998-03-27
918	168	3	1998-04-08
271	31	4	1998-01-26
451	333	5	1997-11-08
99	310	3	1998-01-24
365	150	5	1998-03-31
451	879	4	1997-11-08
650	419	4	1998-03-31
14	32	5	1998-03-26
833	201	4	1997-09-24
21	327	3	1997-09-22
698	121	2	1998-02-01
883	945	4	1998-04-05
323	993	4	1997-11-05
798	769	2	1997-10-07
690	357	5	1997-12-03
178	318	5	1997-12-22
181	696	2	1997-11-08
712	738	4	1997-09-22
822	1091	1	1998-03-27
823	233	4	1997-11-02
724	906	1	1998-01-02
184	511	4	1998-03-14
325	485	3	1998-04-02
305	86	4	1998-02-01
306	258	2	1997-10-10
274	713	5	1997-11-08
796	204	5	1998-04-15
18	969	3	1997-11-21
715	182	5	1997-10-04
897	526	5	1997-11-20
94	328	3	1998-04-04
457	393	3	1997-12-19
766	503	3	1998-03-31
234	279	3	1998-04-12
295	79	4	1997-11-14
500	762	4	1998-01-03
819	321	4	1997-11-24
707	1024	5	1998-03-16
465	7	5	1997-12-31
268	172	5	1997-09-26
286	212	1	1997-10-22
716	601	4	1997-11-17
299	418	4	1998-03-10
286	89	4	1997-10-22
835	486	4	1998-03-27
577	1044	4	1997-11-25
13	635	1	1997-12-17
514	64	4	1997-09-28
601	763	5	1997-10-09
542	192	5	1998-02-03
312	921	5	1998-04-04
262	1135	3	1997-11-17
457	227	4	1997-12-17
194	222	1	1997-11-14
589	294	5	1997-12-29
557	1176	5	1997-12-03
865	408	5	1997-11-21
846	770	5	1998-01-04
495	1039	5	1998-02-28
499	886	4	1998-01-24
548	358	2	1998-03-28
788	56	3	1997-11-30
275	679	3	1997-11-23
774	758	1	1998-02-27
405	1519	2	1998-01-23
324	332	3	1997-11-26
353	286	5	1998-04-01
896	82	3	1998-02-11
354	52	5	1998-03-30
810	678	4	1997-11-19
479	609	5	1997-11-13
285	100	4	1998-03-22
19	692	3	1998-01-21
461	258	4	1998-01-21
504	98	5	1998-02-18
721	380	5	1997-10-18
899	202	4	1998-01-06
297	117	4	1997-09-22
497	431	4	1997-11-12
693	211	2	1997-09-29
880	87	4	1997-11-23
388	184	4	1998-02-02
886	49	4	1997-10-05
528	69	3	1998-01-29
524	748	2	1998-01-09
150	50	5	1997-11-05
471	969	2	1998-03-13
198	498	3	1998-01-07
666	427	4	1997-11-21
102	234	3	1998-03-02
763	212	4	1997-11-07
939	1054	4	1997-11-23
70	48	4	1998-01-06
450	1053	3	1997-12-17
380	228	3	1998-01-22
577	447	3	1997-11-25
373	699	4	1997-10-17
655	117	2	1998-02-14
484	926	4	1997-12-07
545	419	3	1998-01-07
693	191	2	1997-09-28
193	1407	3	1998-03-05
520	1028	1	1998-01-19
398	162	5	1997-10-02
18	236	3	1997-11-21
290	98	4	1997-11-25
506	676	1	1997-09-22
178	135	2	1997-12-22
763	174	4	1997-11-07
184	381	4	1998-03-14
299	165	4	1998-03-10
352	89	5	1998-01-08
875	294	2	1997-10-10
326	611	3	1997-11-18
886	58	4	1997-10-05
479	408	5	1997-11-13
374	148	4	1997-11-24
892	222	4	1998-02-04
744	1134	3	1997-12-03
567	209	4	1997-12-18
823	459	4	1997-11-02
285	346	4	1998-03-22
101	255	4	1997-10-18
459	16	2	1997-11-15
458	83	4	1998-02-02
458	152	5	1998-02-02
354	61	5	1998-03-30
645	198	3	1998-04-08
216	47	4	1997-11-23
347	276	3	1997-12-09
385	201	4	1997-11-13
908	98	5	1997-11-17
826	399	4	1998-01-25
303	181	5	1997-11-14
416	332	4	1997-10-13
374	978	2	1997-12-01
493	186	5	1998-01-07
388	682	4	1998-02-02
371	449	3	1997-11-25
734	97	4	1998-03-27
410	323	3	1998-02-28
577	215	5	1997-11-25
117	977	3	1997-12-01
574	300	4	1998-03-30
7	214	5	1998-03-31
453	1170	3	1997-10-23
352	568	5	1998-01-08
293	501	4	1998-03-03
280	1114	4	1998-04-04
868	179	4	1997-10-17
417	132	4	1997-11-16
854	855	4	1997-12-22
313	154	2	1998-03-27
393	29	4	1998-03-12
110	376	2	1998-02-09
399	22	3	1997-12-17
6	200	3	1997-12-31
244	62	2	1997-11-27
457	197	5	1997-12-17
458	939	4	1998-02-02
664	770	4	1997-10-11
921	659	5	1998-01-13
625	212	3	1998-04-07
661	189	4	1997-10-05
23	1	5	1997-09-20
878	82	3	1997-11-30
693	230	2	1997-09-28
788	518	3	1997-11-30
846	470	5	1998-01-04
907	1057	3	1997-11-22
456	56	5	1997-12-06
234	1453	2	1998-04-12
538	566	3	1997-10-17
588	184	4	1998-03-16
406	432	5	1997-11-17
877	566	4	1997-12-21
80	205	5	1998-02-13
854	294	2	1997-12-22
593	468	3	1998-01-30
843	485	2	1997-11-13
552	15	3	1997-11-11
786	203	4	1997-12-23
655	1375	3	1998-02-14
141	126	5	1998-01-12
8	301	4	1997-11-12
653	654	2	1997-11-27
144	297	4	1998-02-22
470	471	5	1997-11-10
417	923	3	1997-11-16
662	6	5	1997-11-26
854	606	4	1997-12-22
53	1087	4	1997-11-13
459	222	4	1997-11-15
927	155	4	1997-11-10
553	186	3	1997-11-19
269	142	1	1998-04-01
458	208	4	1998-02-02
390	124	4	1997-11-16
301	651	5	1997-12-14
263	135	5	1998-03-31
58	654	5	1998-01-09
342	188	3	1997-09-27
640	578	3	1997-09-20
21	244	4	1997-09-22
218	56	3	1997-12-05
363	288	4	1998-04-02
474	289	3	1998-02-19
119	597	4	1997-09-20
60	492	5	1997-12-28
236	179	1	1998-03-17
896	542	3	1998-02-11
463	127	5	1998-03-22
174	953	5	1998-02-03
268	241	3	1997-09-26
295	843	4	1997-11-14
272	187	5	1997-11-13
608	1113	3	1997-11-24
42	660	3	1997-12-03
535	265	3	1997-11-15
833	7	3	1997-09-23
189	166	4	1998-04-22
75	952	5	1998-01-06
834	347	4	1998-03-25
884	582	5	1997-10-14
238	815	2	1997-12-31
774	515	2	1998-02-27
141	284	5	1998-01-12
914	197	4	1998-02-10
523	934	4	1998-01-02
399	276	3	1997-12-19
871	345	3	1998-02-23
905	237	3	1998-01-16
610	95	2	1998-02-28
862	969	5	1997-11-12
663	319	1	1998-03-10
910	273	3	1997-11-29
922	276	3	1998-04-01
910	23	4	1997-12-06
207	597	3	1997-10-05
25	173	4	1998-01-26
264	721	5	1998-01-30
472	378	4	1997-10-04
320	51	5	1998-01-14
263	162	5	1998-03-31
141	1	3	1998-01-12
271	1266	2	1998-01-26
506	209	4	1997-09-21
880	41	1	1997-11-22
246	616	5	1998-01-16
494	127	5	1997-11-14
15	282	3	1997-11-13
655	639	3	1998-02-14
331	503	4	1997-10-18
800	50	4	1998-02-16
876	289	3	1997-11-13
145	738	3	1997-09-26
691	1	5	1997-09-29
806	521	3	1997-12-17
458	285	4	1998-02-02
936	1129	5	1998-02-07
135	554	3	1997-11-18
825	827	4	1997-12-03
181	1280	1	1997-11-08
886	549	3	1997-10-05
315	204	5	1997-11-18
13	659	3	1997-12-15
932	435	4	1998-03-30
894	1462	3	1997-12-18
890	258	3	1997-12-18
92	531	4	1997-09-30
566	136	4	1997-12-09
796	709	3	1998-04-15
535	655	4	1997-11-15
907	496	4	1997-11-22
95	586	2	1997-12-08
256	92	1	1997-12-15
487	87	5	1997-12-30
450	761	4	1997-12-17
839	276	3	1997-10-02
561	715	3	1998-01-26
896	880	4	1998-02-11
244	53	3	1997-11-27
449	1372	4	1997-11-24
417	125	5	1997-11-16
592	183	5	1997-12-24
717	286	3	1998-01-12
903	302	4	1998-03-31
834	284	4	1998-03-25
582	293	5	1997-12-24
536	94	4	1997-12-17
896	1406	3	1998-02-11
936	904	5	1998-02-07
715	101	3	1997-10-04
141	257	3	1998-01-12
213	690	3	1997-11-07
561	215	3	1998-01-26
796	1299	2	1998-04-15
883	496	2	1998-04-05
322	50	5	1998-02-12
327	792	4	1998-02-18
497	385	3	1997-11-12
181	870	2	1997-11-08
429	210	4	1997-12-17
264	100	5	1998-01-30
328	132	5	1998-01-17
428	875	4	1998-01-28
262	72	3	1997-11-19
77	100	3	1998-01-14
89	275	5	1997-11-13
275	393	3	1997-11-23
805	5	4	1997-12-09
495	386	3	1998-02-28
59	513	4	1998-02-23
737	156	5	1998-01-09
727	408	4	1998-01-02
838	1	5	1998-02-09
658	923	3	1997-09-25
608	448	5	1997-11-24
660	1411	2	1998-03-29
210	662	2	1998-02-17
883	665	4	1998-04-04
457	4	4	1997-12-17
551	272	5	1998-04-17
607	475	4	1998-01-04
342	42	3	1997-09-27
354	174	4	1998-03-30
537	713	3	1998-01-29
398	610	4	1997-10-02
729	362	4	1998-04-23
747	604	5	1998-02-28
716	946	2	1997-11-17
195	841	2	1998-04-06
795	95	4	1997-12-07
100	885	2	1998-03-31
232	461	5	1998-02-27
523	407	4	1998-01-02
682	654	4	1998-02-26
773	1252	4	1998-02-27
330	71	5	1997-10-11
712	388	3	1997-09-22
214	285	5	1998-04-15
339	226	2	1998-03-27
899	455	3	1998-01-06
878	1092	3	1997-11-30
450	395	3	1997-12-18
245	258	4	1998-02-26
280	1459	4	1998-04-04
627	526	4	1997-11-14
889	642	3	1997-11-22
393	384	3	1998-03-12
406	427	4	1997-11-13
907	928	5	1997-11-22
648	475	1	1998-01-09
655	224	3	1998-02-14
13	890	1	1998-01-01
505	471	4	1998-03-08
251	427	4	1998-01-31
62	1118	3	1997-11-12
569	126	5	1997-11-17
225	1203	5	1997-11-14
279	288	3	1997-09-26
478	68	1	1998-03-08
363	328	3	1998-04-02
360	963	5	1997-11-24
869	756	1	1998-01-11
535	1474	4	1997-11-15
758	129	4	1997-12-13
843	144	3	1997-11-13
464	515	5	1997-11-01
928	1025	5	1997-12-01
551	479	3	1998-04-17
456	1547	4	1997-12-06
79	275	4	1998-03-30
70	8	4	1998-01-06
291	975	2	1997-09-21
378	273	4	1997-11-20
682	763	4	1998-02-26
840	176	3	1998-03-29
435	184	5	1998-01-07
38	79	3	1998-04-13
188	54	4	1997-09-24
848	638	5	1998-02-09
350	654	5	1997-12-17
882	172	5	1997-11-18
270	441	5	1997-10-16
674	742	5	1998-02-18
551	356	4	1998-04-17
895	117	3	1997-11-13
308	578	2	1998-02-17
839	121	3	1997-10-02
159	220	5	1997-11-26
294	50	5	1997-10-26
101	597	3	1997-10-18
110	94	4	1998-02-09
222	449	4	1997-10-30
491	100	5	1998-03-29
341	292	5	1998-03-24
842	1395	4	1998-03-30
892	613	5	1998-02-04
806	195	3	1997-12-17
44	222	4	1998-01-01
788	1303	3	1997-11-30
59	121	4	1998-02-23
137	96	5	1997-12-06
20	148	5	1997-11-16
463	813	4	1997-10-21
932	515	4	1998-03-30
741	399	2	1998-04-01
694	630	3	1997-10-01
297	148	3	1997-09-26
332	174	5	1998-02-24
929	50	4	1997-11-01
655	13	3	1998-02-14
94	1046	2	1998-04-04
711	652	4	1997-11-20
659	609	4	1998-04-01
860	678	3	1998-02-17
95	403	1	1997-11-10
880	174	4	1997-11-22
642	1053	3	1998-01-31
758	1292	1	1997-11-28
232	302	5	1998-01-27
726	323	3	1998-03-13
425	363	1	1997-11-05
492	657	3	1997-11-19
293	549	3	1998-03-03
746	684	4	1998-01-17
776	444	2	1998-04-18
882	455	3	1997-11-18
504	423	4	1998-02-18
878	496	5	1997-11-30
504	716	4	1998-02-19
934	228	4	1998-03-29
503	423	5	1997-11-25
312	432	5	1998-04-04
72	628	4	1997-11-20
835	357	5	1998-03-27
669	329	1	1998-03-29
189	492	3	1998-04-22
328	149	2	1998-01-17
41	96	4	1998-03-23
201	1073	2	1998-01-06
21	473	3	1997-09-22
351	879	5	1997-11-14
263	622	4	1998-03-31
716	96	2	1997-11-17
582	93	5	1997-12-24
714	284	3	1998-04-17
348	276	3	1998-02-03
523	792	4	1998-01-02
844	300	3	1997-10-20
724	1591	1	1998-01-02
838	187	3	1998-02-10
486	1272	3	1997-11-18
7	543	3	1998-03-31
128	490	5	1997-11-19
322	23	5	1998-02-12
313	333	4	1998-03-27
352	82	3	1998-01-08
658	96	4	1997-09-25
251	183	5	1998-01-31
299	511	4	1997-10-30
11	423	5	1998-04-07
915	305	2	1998-03-27
451	306	2	1997-11-08
199	508	4	1998-01-03
276	569	4	1997-09-20
370	209	5	1997-11-13
207	239	3	1997-10-05
883	919	4	1998-04-04
234	69	4	1998-04-09
876	19	5	1997-11-13
42	433	2	1997-12-03
881	96	3	1997-10-11
158	177	4	1997-11-21
286	340	4	1997-11-17
130	268	4	1997-10-02
30	319	4	1997-09-24
846	143	5	1998-01-04
393	278	4	1998-02-17
642	102	5	1998-01-24
21	760	1	1997-09-22
932	503	4	1998-03-30
244	17	2	1997-11-27
215	168	5	1998-04-01
641	434	4	1997-11-12
883	873	3	1998-04-04
932	191	4	1998-03-30
326	199	5	1997-11-18
413	276	4	1997-11-19
402	118	4	1997-10-08
537	614	3	1998-01-29
655	726	2	1998-02-14
