user_id	movie_id	rating	date
22	665	1	1997-11-07
276	325	3	1997-09-20
405	423	5	1998-01-23
70	175	3	1998-01-07
321	45	4	1997-11-13
363	44	3	1998-04-02
210	926	2	1998-02-17
459	194	3	1997-11-15
48	647	4	1997-11-13
251	1012	4	1998-01-31
385	1097	5	1997-11-13
224	366	3	1998-02-22
90	515	5	1998-04-01
335	258	1	1998-04-03
327	1019	3	1998-02-17
268	1476	2	1997-10-10
125	474	3	1998-04-17
398	663	2	1997-10-01
194	100	4	1997-11-14
64	300	3	1997-11-12
297	53	3	1997-09-26
450	778	3	1998-02-18
417	77	3	1997-11-16
1	38	3	1997-11-03
199	1	1	1998-01-03
249	250	4	1997-11-15
308	213	4	1998-02-17
316	191	5	1997-11-30
303	2	3	1997-11-14
347	273	5	1997-12-09
15	926	1	1997-11-13
134	316	4	1998-04-05
269	1017	5	1998-04-14
124	98	4	1998-03-19
379	179	5	1997-11-26
399	969	3	1997-12-17
139	1176	4	1997-11-14
457	243	2	1997-12-17
222	233	2	1997-12-02
316	276	2	1997-11-30
96	185	5	1998-01-10
334	945	4	1998-04-02
137	121	5	1997-12-06
334	531	5	1998-04-02
339	56	5	1998-03-27
1	9	5	1997-11-03
215	23	3	1998-04-01
405	1110	1	1998-01-23
336	41	3	1997-10-25
454	479	4	1997-12-12
159	918	4	1998-04-22
451	360	3	1997-11-08
7	565	4	1998-04-09
405	463	1	1998-01-23
144	173	5	1998-02-22
269	502	3	1998-04-01
255	245	1	1997-12-27
346	132	4	1997-09-26
387	184	3	1998-02-03
194	1045	2	1997-11-14
399	93	3	1997-12-19
50	288	4	1997-10-17
238	125	3	1997-12-31
322	150	4	1998-02-12
354	792	4	1998-03-30
385	455	4	1997-11-13
405	227	1	1998-01-23
207	1333	3	1997-10-28
312	512	3	1998-04-04
90	216	5	1998-04-01
59	1005	5	1998-02-23
250	50	5	1997-10-29
249	298	4	1997-11-15
214	527	4	1998-04-02
429	1545	2	1997-12-17
37	68	5	1997-11-30
180	729	5	1997-10-20
405	197	4	1998-01-23
250	687	1	1997-12-27
374	120	3	1997-12-15
43	211	4	1998-01-05
392	268	5	1998-03-27
457	527	5	1997-12-19
364	875	3	1997-10-04
405	393	4	1998-01-23
450	815	3	1997-12-17
144	213	4	1998-02-22
246	758	1	1998-01-16
346	550	4	1998-01-31
73	59	5	1998-02-28
344	73	3	1998-01-15
387	1537	4	1998-02-03
363	333	1	1998-04-02
268	284	3	1997-10-01
467	1017	2	1997-11-14
271	107	1	1998-01-26
233	509	4	1997-10-24
149	262	1	1997-12-30
43	278	3	1998-01-05
130	343	4	1997-12-08
304	294	4	1998-01-16
438	321	5	1997-11-18
9	276	4	1998-02-08
397	302	5	1998-03-13
73	135	5	1998-02-28
330	118	5	1997-10-11
457	1030	2	1997-12-19
256	98	5	1997-12-15
449	224	4	1997-11-19
426	527	3	1997-11-13
105	324	4	1998-03-06
468	926	2	1997-09-26
13	89	4	1997-12-14
84	245	4	1997-12-30
18	762	3	1997-11-21
328	448	3	1998-01-17
279	474	5	1998-04-10
181	137	2	1997-11-08
145	259	3	1997-09-26
102	667	3	1998-03-02
213	214	5	1997-11-08
106	1028	3	1998-01-04
450	708	4	1997-12-17
416	966	5	1998-04-22
308	23	5	1998-02-17
90	965	5	1998-04-01
207	15	4	1997-10-07
82	97	4	1997-11-05
347	597	3	1997-12-09
62	710	3	1997-11-12
91	211	2	1998-04-01
119	52	3	1998-03-23
222	183	4	1997-10-30
355	358	4	1997-11-14
99	815	2	1998-01-24
380	573	1	1998-01-22
160	405	3	1997-10-13
273	315	4	1998-03-30
116	193	4	1997-10-10
299	289	3	1997-10-26
130	305	4	1998-01-28
437	166	4	1997-11-21
422	1	3	1997-09-24
452	27	5	1998-01-26
64	405	3	1998-03-12
328	595	3	1998-01-17
94	525	5	1998-04-04
70	405	3	1998-01-07
457	164	4	1997-12-19
380	529	3	1998-01-22
423	355	3	1998-04-01
431	323	3	1997-10-26
62	9	4	1997-11-12
90	617	4	1998-04-01
339	269	5	1998-03-27
121	792	3	1998-04-01
458	191	5	1998-02-02
267	566	3	1997-11-08
181	294	2	1997-11-08
145	771	2	1998-02-25
179	893	2	1998-04-09
90	493	5	1998-04-01
223	620	2	1998-04-02
315	461	4	1997-11-17
363	258	3	1998-04-02
11	750	5	1998-04-07
293	549	3	1998-03-03
77	133	2	1998-01-14
450	400	3	1997-12-18
10	82	4	1997-10-26
109	1060	4	1997-11-26
466	308	1	1998-03-19
339	89	5	1998-03-27
280	77	3	1998-04-04
12	170	4	1997-11-19
92	208	4	1997-09-30
344	357	5	1998-01-14
426	199	5	1997-11-13
233	501	3	1997-10-24
393	316	5	1998-03-10
416	1478	2	1998-02-01
102	327	2	1998-01-15
426	651	4	1997-11-13
90	52	5	1998-04-01
439	242	5	1997-12-23
328	177	3	1998-01-17
393	99	3	1998-03-12
405	1391	1	1998-01-23
405	1168	1	1998-01-23
256	583	5	1997-12-15
90	127	4	1998-04-01
17	117	3	1998-01-20
360	10	5	1997-11-24
435	729	2	1998-01-07
272	79	5	1997-11-13
95	532	4	1997-12-01
74	354	3	1998-02-24
323	238	4	1997-11-05
437	5	2	1997-11-21
363	557	1	1998-04-02
389	526	3	1997-11-21
437	214	4	1997-11-21
10	510	5	1997-10-26
327	672	2	1998-02-17
249	114	5	1997-11-15
312	1167	4	1998-04-04
7	465	4	1998-03-31
437	50	5	1997-12-01
422	100	4	1997-09-24
159	273	5	1997-11-25
157	476	1	1998-02-07
64	168	5	1998-03-12
233	603	4	1997-11-22
28	11	4	1997-12-12
445	291	2	1998-03-29
447	300	4	1997-11-06
224	286	3	1998-02-21
401	248	3	1998-03-27
174	158	2	1998-02-03
83	64	5	1998-02-16
345	381	4	1998-01-17
59	845	5	1998-02-23
355	242	4	1997-11-14
393	161	4	1998-02-17
378	768	4	1997-11-24
276	98	5	1997-09-20
404	342	3	1998-01-03
259	179	4	1997-10-27
169	211	5	1998-03-31
301	607	4	1997-12-14
32	508	4	1998-01-02
405	949	5	1998-01-23
381	89	5	1998-04-16
174	433	5	1998-02-03
367	769	3	1997-10-12
322	64	5	1998-02-12
79	582	5	1998-03-30
435	216	3	1998-01-07
312	71	4	1998-04-04
186	243	2	1997-11-08
375	525	4	1998-02-04
430	253	1	1997-10-19
412	508	4	1997-11-16
399	228	2	1997-12-17
373	1113	1	1997-10-17
94	1118	4	1998-04-04
2	277	4	1998-02-27
378	724	3	1997-11-20
6	536	4	1997-12-31
268	391	3	1997-10-10
468	461	4	1997-09-26
158	20	4	1997-11-21
379	203	4	1997-11-26
4	300	5	1998-04-08
207	841	3	1997-10-05
432	250	1	1998-03-09
186	1016	5	1997-11-08
194	491	3	1997-11-14
81	1	4	1997-10-11
148	432	5	1997-10-16
416	202	4	1997-10-13
38	112	5	1998-04-13
195	47	5	1997-10-12
343	463	4	1997-10-09
378	231	3	1997-11-24
399	364	4	1997-12-17
426	848	4	1997-11-13
456	448	3	1997-12-06
299	204	4	1998-03-10
200	58	4	1998-01-07
257	324	5	1997-11-08
399	67	3	1997-12-17
75	413	2	1998-01-06
49	1066	2	1998-02-21
314	1229	2	1997-10-26
437	658	4	1997-11-21
389	965	5	1997-11-21
13	23	5	1997-12-14
11	168	3	1998-04-07
115	237	2	1997-12-03
345	196	5	1998-01-15
37	89	4	1997-11-30
332	106	4	1998-02-20
276	258	5	1997-09-20
422	358	2	1997-09-24
294	1079	2	1998-03-07
82	238	3	1997-11-05
430	237	5	1997-10-19
297	447	4	1997-09-26
18	403	3	1997-11-21
87	405	4	1997-11-18
201	223	4	1998-01-06
347	172	5	1997-12-09
55	597	2	1997-10-30
308	31	3	1998-02-17
373	215	4	1997-10-17
320	95	3	1998-01-14
437	283	1	1997-11-21
326	89	4	1997-11-18
312	653	5	1998-04-04
328	333	3	1998-01-17
330	67	4	1997-10-11
145	12	5	1997-12-15
95	815	3	1997-11-10
323	204	3	1997-11-05
158	430	5	1997-11-21
89	269	5	1997-11-13
176	347	4	1998-01-29
13	435	5	1997-12-15
144	68	2	1998-02-22
139	296	4	1997-11-14
182	257	3	1998-01-24
7	584	4	1998-03-31
82	588	5	1997-11-05
94	318	5	1998-04-04
65	378	5	1997-11-11
301	474	4	1997-12-14
313	768	3	1998-03-27
345	1221	3	1998-01-17
308	495	3	1998-02-17
292	20	2	1997-12-03
293	26	3	1998-03-03
460	257	2	1997-12-23
49	218	2	1998-02-21
437	485	4	1997-11-21
246	250	4	1998-01-16
402	245	1	1997-10-08
343	358	1	1997-10-09
416	168	5	1998-04-22
442	591	3	1997-12-29
349	20	5	1997-11-14
334	111	3	1998-04-02
243	14	3	1997-11-20
267	29	3	1997-11-08
458	318	4	1998-02-02
109	1222	4	1997-11-26
102	230	2	1998-03-02
416	85	3	1998-04-22
194	485	3	1997-11-14
269	928	1	1998-04-01
1	246	5	1997-09-23
406	22	3	1997-12-18
181	471	2	1997-11-08
269	425	5	1998-04-01
201	773	4	1998-01-06
411	451	4	1998-04-17
328	383	3	1998-01-17
333	300	4	1998-03-28
442	22	2	1997-12-29
197	188	3	1998-04-01
43	88	5	1998-01-05
457	720	3	1997-12-19
54	829	2	1997-12-01
37	550	4	1997-11-30
210	411	3	1998-02-17
11	370	3	1998-04-07
151	627	2	1997-11-14
212	382	5	1997-11-12
347	233	5	1997-12-09
380	183	4	1998-01-22
330	370	4	1997-10-11
284	301	5	1998-01-20
468	642	3	1997-09-26
292	214	3	1997-12-03
268	10	4	1997-09-26
299	473	3	1997-10-26
374	844	4	1997-11-24
59	83	4	1998-02-23
253	273	3	1998-04-03
117	743	1	1997-12-01
215	270	3	1998-04-01
223	929	3	1998-04-02
452	506	3	1997-09-26
91	520	4	1998-04-01
367	53	4	1997-10-12
301	42	4	1997-12-14
406	127	4	1997-11-13
246	38	2	1998-01-16
381	607	4	1998-04-16
268	710	3	1997-09-26
383	302	4	1998-03-29
413	326	3	1997-11-19
347	68	5	1997-12-09
459	1060	1	1997-11-15
339	45	5	1998-03-27
437	65	4	1997-11-21
339	179	5	1998-03-27
18	845	3	1997-11-21
356	326	4	1998-04-01
174	1074	4	1998-02-03
286	768	3	1998-03-11
264	204	5	1998-01-30
255	829	1	1997-12-27
234	419	4	1998-04-12
299	288	3	1997-10-23
184	657	4	1998-03-14
239	527	5	1998-03-06
459	216	3	1997-11-15
268	47	1	1997-09-26
373	195	4	1997-10-17
257	1472	2	1997-11-25
327	147	2	1998-02-18
17	150	5	1998-01-20
26	413	2	1998-04-01
2	282	4	1998-02-27
141	756	3	1998-01-12
271	495	5	1998-01-26
417	431	4	1997-11-16
204	242	5	1998-04-12
265	237	5	1997-09-27
144	24	4	1998-02-22
363	444	4	1998-04-02
22	187	5	1997-11-07
246	444	4	1998-01-16
13	550	4	1997-12-17
380	614	3	1998-01-22
194	642	2	1997-11-14
94	154	5	1998-01-28
42	1	5	1997-12-03
38	200	5	1998-04-13
277	237	4	1997-11-14
297	271	2	1997-12-09
343	175	5	1997-10-09
262	974	3	1997-11-17
330	1084	5	1997-10-11
224	1058	3	1998-02-22
430	547	2	1997-10-19
215	380	3	1998-04-01
13	538	1	1998-01-11
38	69	5	1998-04-13
334	174	4	1998-04-02
450	495	4	1997-12-17
299	345	4	1998-01-05
233	71	5	1997-10-14
262	1035	3	1997-11-17
222	450	3	1997-12-02
57	111	4	1998-01-02
406	187	2	1997-11-13
385	111	2	1997-11-13
373	949	4	1997-10-17
312	186	3	1998-04-04
324	872	5	1997-11-26
65	956	4	1997-11-11
250	501	5	1997-10-29
435	465	2	1998-01-07
308	648	4	1998-02-17
472	401	4	1997-10-04
216	122	5	1997-12-06
417	139	3	1997-11-16
435	929	2	1998-01-07
347	271	1	1997-12-09
373	414	3	1997-10-17
239	318	1	1998-03-06
406	1008	4	1997-11-14
160	844	3	1997-10-13
339	637	4	1998-03-27
145	554	3	1997-09-26
328	273	3	1998-01-17
348	831	4	1998-02-03
416	501	5	1998-04-22
334	1016	3	1998-04-02
280	158	2	1998-04-04
374	254	3	1997-11-24
387	403	3	1998-02-03
269	707	2	1998-04-01
405	1580	1	1998-01-23
258	333	2	1998-01-25
456	662	4	1997-12-06
87	132	5	1997-11-18
113	268	4	1997-10-04
453	356	2	1998-02-23
343	11	5	1997-10-09
151	136	4	1997-11-14
5	99	3	1997-10-01
151	1286	5	1997-11-14
150	151	4	1997-11-05
89	875	3	1997-11-13
299	185	3	1997-10-30
221	568	4	1997-09-26
219	269	5	1998-03-08
407	432	4	1997-09-29
222	636	4	1997-10-30
189	131	4	1998-04-22
239	91	4	1998-03-06
465	202	4	1997-12-31
43	283	2	1998-01-05
326	613	5	1997-11-18
458	387	4	1998-02-02
378	295	3	1998-02-04
160	640	3	1997-10-14
11	70	4	1998-04-07
472	11	5	1998-04-17
252	14	4	1998-04-01
125	364	3	1998-04-17
425	324	3	1997-11-05
200	99	5	1998-01-07
73	650	3	1998-02-28
450	382	3	1997-12-17
349	120	3	1997-11-14
145	150	5	1997-09-26
13	669	1	1997-12-17
405	1268	1	1998-01-23
116	1013	3	1997-10-10
277	844	4	1997-11-14
174	722	4	1998-02-03
363	568	2	1998-04-02
106	210	4	1997-12-07
13	475	3	1997-12-07
407	144	3	1997-10-08
420	137	4	1998-03-31
307	210	2	1997-10-17
70	181	4	1998-01-06
276	451	3	1997-09-20
405	999	1	1998-01-23
346	92	4	1998-01-31
13	889	3	1998-04-08
6	21	3	1997-12-31
459	134	3	1997-11-15
343	169	5	1997-10-09
87	791	2	1997-11-18
130	249	5	1997-10-07
18	6	5	1997-11-21
234	745	4	1998-04-12
181	931	1	1997-11-08
456	210	3	1997-12-06
76	769	1	1997-12-20
379	127	5	1997-11-26
379	517	4	1998-02-21
406	69	4	1997-11-13
346	302	3	1997-10-19
432	118	4	1998-03-09
376	197	4	1997-11-13
151	462	4	1997-11-14
450	518	4	1997-12-17
219	382	5	1998-03-09
280	1066	4	1998-04-04
406	825	4	1997-11-14
117	977	3	1997-12-01
437	501	4	1997-11-21
461	302	3	1998-01-21
387	114	5	1998-02-03
144	524	5	1998-02-22
249	1039	5	1997-11-15
405	308	1	1998-01-23
15	409	3	1997-11-13
289	151	2	1997-10-14
64	847	3	1997-11-12
158	797	3	1997-11-21
334	271	3	1998-04-02
298	471	4	1998-01-06
463	1132	1	1998-03-15
113	323	4	1997-09-27
383	237	4	1998-03-29
94	11	5	1998-01-27
339	461	5	1998-03-27
256	89	5	1997-12-15
399	413	2	1997-12-17
379	528	5	1997-12-13
402	511	5	1997-10-08
223	295	3	1998-04-02
90	889	3	1998-04-01
89	13	2	1997-11-13
42	387	3	1997-12-03
272	211	5	1997-11-13
346	394	4	1997-09-22
176	111	4	1998-01-29
450	110	4	1997-12-18
450	1203	3	1997-12-17
159	595	5	1997-11-25
174	846	5	1998-02-02
87	216	5	1997-11-18
270	183	5	1997-10-16
85	190	4	1997-11-13
282	689	2	1997-12-09
374	291	3	1998-01-18
342	111	3	1997-09-27
286	381	5	1997-10-22
339	447	4	1998-03-27
314	946	5	1997-10-26
472	193	5	1997-10-04
244	471	1	1997-11-27
224	28	4	1998-02-21
358	918	1	1998-04-16
234	23	4	1998-04-12
269	148	1	1998-04-01
60	593	5	1997-12-28
37	27	4	1997-11-30
393	317	4	1998-03-10
117	33	4	1997-12-01
200	188	4	1998-01-07
232	209	3	1998-02-27
130	1046	4	1997-11-24
110	315	4	1998-02-09
110	173	1	1998-02-09
399	746	5	1997-12-17
321	1331	4	1997-11-13
181	1363	1	1997-11-08
357	1	5	1997-11-08
406	183	5	1997-12-18
322	234	4	1998-02-12
290	1079	2	1997-11-28
430	234	4	1997-10-19
159	24	5	1997-12-01
428	750	5	1998-01-28
286	1280	5	1998-01-06
194	403	2	1997-11-14
145	242	5	1997-09-26
457	58	4	1997-12-17
369	168	3	1998-03-09
454	144	4	1998-02-23
417	1028	3	1997-11-16
94	739	2	1998-04-04
42	371	4	1997-12-03
390	515	4	1997-11-16
11	274	3	1998-04-07
286	125	4	1997-10-11
200	679	4	1998-01-07
398	167	3	1997-10-01
222	407	2	1998-01-03
435	597	3	1998-01-07
326	170	2	1997-11-18
119	591	4	1998-01-30
410	313	5	1998-02-28
221	64	5	1997-09-26
442	834	2	1997-12-29
115	596	1	1997-12-03
435	204	3	1998-01-07
18	378	3	1997-11-21
449	212	5	1997-11-24
193	246	3	1998-03-25
389	47	4	1997-11-21
429	208	4	1997-12-17
311	202	4	1998-01-09
472	877	3	1998-04-17
378	401	4	1997-11-24
130	1039	4	1997-09-25
99	28	3	1998-01-24
145	820	2	1998-01-23
272	746	3	1997-11-13
62	250	5	1997-11-12
452	276	1	1998-01-22
381	631	4	1998-04-16
373	421	4	1997-10-17
96	187	5	1998-01-10
350	204	4	1997-12-17
425	177	3	1997-11-05
26	1	3	1998-03-31
452	201	1	1997-10-03
399	41	2	1997-12-17
90	162	5	1998-04-01
30	242	5	1998-01-27
422	270	3	1997-10-28
286	186	5	1997-10-22
380	31	1	1998-01-22
64	81	4	1998-03-12
181	991	1	1997-11-08
41	474	5	1998-03-23
365	762	4	1998-03-31
233	584	4	1997-10-24
280	118	2	1998-04-04
92	456	2	1998-02-26
42	1047	4	1997-12-03
452	89	5	1997-09-26
154	474	5	1997-11-10
42	427	4	1997-12-03
121	124	5	1998-04-01
291	1073	5	1997-09-21
393	842	4	1998-03-12
144	1138	4	1998-02-22
102	778	3	1998-04-19
223	476	3	1998-04-02
286	47	4	1997-10-22
348	412	2	1998-02-03
188	568	4	1997-09-24
346	22	5	1997-09-22
98	629	5	1997-11-26
162	1011	4	1997-10-23
85	385	3	1997-11-13
459	358	2	1997-11-15
92	167	3	1997-09-30
108	304	3	1997-11-18
327	132	5	1998-02-18
309	331	5	1997-10-20
23	95	4	1997-09-20
43	742	5	1998-01-05
450	710	3	1997-12-18
234	1203	4	1998-04-09
108	718	4	1997-11-18
343	66	3	1997-10-09
305	963	4	1998-02-01
314	762	4	1997-10-26
319	340	3	1997-11-19
345	1053	3	1998-01-17
437	710	4	1997-11-21
225	1203	5	1997-11-14
401	71	2	1998-03-27
472	258	5	1998-04-17
312	633	5	1998-04-04
194	31	3	1997-11-15
450	660	4	1998-02-16
64	209	5	1998-03-12
65	65	3	1997-11-11
59	963	5	1998-02-23
447	9	2	1997-11-06
11	423	5	1998-04-07
256	38	4	1997-12-15
85	195	3	1997-12-24
471	95	4	1998-03-13
407	1118	4	1997-10-08
383	427	5	1998-03-29
214	752	2	1998-04-02
145	209	4	1997-12-15
389	475	5	1997-11-19
463	455	3	1997-10-21
405	1384	1	1998-01-23
177	154	4	1997-11-21
456	274	3	1997-12-06
174	388	1	1998-02-03
224	280	4	1998-02-22
244	410	4	1997-11-27
223	1291	3	1998-04-02
234	22	4	1998-04-12
393	497	4	1998-03-10
315	382	4	1997-11-18
450	152	5	1997-12-17
406	7	4	1997-11-13
414	678	1	1998-01-17
334	213	4	1998-04-02
158	173	5	1997-11-21
397	288	4	1997-12-23
457	385	4	1997-12-17
178	123	4	1997-12-22
474	8	5	1998-02-19
472	168	5	1998-04-17
417	422	3	1997-11-16
416	549	4	1998-02-01
137	181	5	1997-12-06
230	71	5	1997-11-25
295	720	4	1997-11-14
216	475	5	1997-11-22
433	682	2	1997-11-27
216	188	5	1997-11-23
280	699	4	1998-04-04
234	1200	3	1998-04-12
24	127	5	1997-09-27
281	288	4	1997-12-04
45	823	4	1997-12-01
13	51	3	1997-12-17
334	500	3	1998-04-02
471	140	5	1998-03-13
271	193	5	1998-01-26
432	871	2	1998-03-09
303	156	5	1997-11-14
436	787	5	1998-02-18
327	1	4	1998-02-17
307	286	3	1997-12-12
290	139	2	1997-11-25
94	274	4	1998-04-04
236	659	3	1998-03-17
405	53	2	1998-01-23
295	386	4	1997-11-14
149	326	3	1997-12-30
450	304	4	1997-12-15
351	751	4	1997-12-29
411	770	4	1998-04-17
335	313	3	1998-04-03
416	10	3	1997-10-13
324	288	5	1997-11-26
151	483	5	1997-11-14
334	347	3	1998-04-02
269	469	4	1998-04-01
95	415	3	1998-03-03
336	790	2	1997-10-25
95	1231	1	1997-11-26
131	124	5	1998-01-01
175	100	2	1997-10-17
472	449	5	1997-10-04
336	401	1	1997-10-25
109	179	4	1997-11-26
407	382	3	1997-10-08
309	1025	5	1997-10-20
466	354	2	1998-03-19
136	286	5	1997-12-21
294	122	3	1998-03-07
378	174	4	1997-11-20
342	727	3	1997-09-27
450	520	5	1998-02-10
410	289	1	1998-02-28
7	499	4	1998-03-31
169	213	5	1998-03-31
138	13	4	1997-11-08
405	753	1	1998-01-23
450	604	4	1997-12-17
398	993	3	1997-09-30
327	506	3	1998-02-17
222	623	2	1997-10-30
405	693	2	1998-01-23
303	872	3	1997-11-14
447	206	4	1997-11-06
66	24	3	1997-12-31
436	215	4	1998-02-18
334	429	4	1998-04-02
293	582	4	1998-03-03
119	597	4	1997-09-20
271	130	1	1998-01-26
105	288	4	1998-03-06
405	1530	1	1998-01-23
42	290	3	1997-12-03
429	636	3	1997-12-17
345	568	4	1998-01-17
331	223	4	1997-10-18
207	660	4	1997-10-26
255	200	3	1997-12-27
87	321	2	1997-11-18
174	742	4	1998-02-02
194	154	3	1997-11-14
13	329	2	1998-02-08
145	407	2	1998-02-25
201	53	3	1998-01-06
337	222	5	1997-09-25
334	239	3	1998-04-02
465	114	4	1997-12-31
1	22	4	1997-09-24
363	290	3	1998-04-02
435	1039	4	1998-01-07
223	1009	1	1998-04-02
119	50	5	1997-09-20
367	406	4	1997-10-12
10	216	4	1997-10-26
308	597	3	1998-02-17
189	423	5	1998-04-22
276	153	4	1997-09-20
303	321	3	1997-11-14
152	1054	1	1997-11-21
455	738	3	1997-11-09
308	712	4	1998-02-17
456	187	4	1997-12-06
98	523	5	1997-11-26
416	106	3	1997-10-13
5	21	3	1997-09-30
1	21	1	1997-11-03
407	510	4	1997-09-23
453	1157	2	1998-02-23
314	278	5	1997-10-26
403	546	3	1997-11-17
227	322	3	1997-12-07
110	1231	2	1998-02-09
44	946	3	1997-11-01
391	678	2	1997-10-21
291	685	5	1997-09-21
125	748	3	1998-04-17
394	383	2	1997-12-02
297	17	3	1997-09-26
150	324	4	1997-11-05
63	929	3	1997-10-02
13	804	2	1997-12-15
450	642	4	1997-12-17
474	602	3	1998-02-19
215	229	3	1998-04-01
75	301	4	1998-01-06
370	294	1	1997-11-13
167	1308	1	1998-04-16
178	2	4	1997-12-22
177	421	3	1997-11-21
288	22	5	1998-02-02
145	1288	4	1998-02-25
269	1148	4	1998-04-01
459	357	4	1997-11-15
274	71	4	1997-11-08
177	343	3	1997-12-15
374	135	4	1997-12-15
456	1248	3	1997-12-06
269	1479	2	1998-04-01
159	832	3	1997-11-26
460	744	3	1997-12-23
83	2	4	1997-12-13
373	527	4	1997-10-17
442	184	2	1997-12-29
194	456	1	1997-11-14
13	4	5	1997-12-15
87	230	5	1997-11-18
436	98	4	1998-02-18
412	526	4	1997-11-16
7	617	5	1998-03-31
138	435	5	1997-11-08
145	1047	3	1997-09-26
405	462	2	1998-01-23
327	88	2	1998-02-18
407	56	5	1997-09-23
42	15	4	1997-12-03
85	654	4	1997-11-13
417	449	3	1997-12-01
21	551	3	1997-09-22
7	219	1	1998-04-09
168	125	4	1998-01-08
90	303	4	1998-04-01
110	96	4	1998-02-09
276	380	3	1997-09-20
406	515	2	1997-11-13
429	1285	3	1997-12-17
437	663	5	1997-11-21
264	192	4	1998-01-30
144	20	4	1998-02-22
295	238	4	1997-11-14
145	673	4	1997-09-26
334	131	4	1998-04-02
386	1016	4	1997-10-24
346	572	5	1997-09-26
389	568	3	1997-11-21
280	1133	3	1998-04-04
455	724	3	1997-11-09
222	540	3	1997-10-30
24	249	4	1997-09-26
279	594	1	1998-03-30
444	916	3	1998-04-07
215	523	4	1998-04-01
193	187	4	1998-03-25
318	1120	3	1998-01-11
200	1	5	1997-10-05
447	760	4	1997-11-06
244	451	4	1997-11-27
144	470	2	1998-02-22
59	51	5	1998-02-23
295	420	4	1997-11-14
23	408	5	1997-09-20
374	71	5	1997-11-24
317	313	4	1998-04-01
367	561	4	1997-10-12
198	187	4	1998-01-07
188	1263	3	1997-09-24
267	33	5	1997-11-08
201	448	3	1998-01-06
198	979	5	1998-01-07
151	98	4	1997-11-14
342	663	4	1997-09-27
407	416	3	1997-10-09
99	64	5	1998-01-24
405	1119	3	1998-01-23
407	371	2	1997-09-24
128	622	4	1997-11-19
178	197	2	1997-12-22
405	77	1	1998-01-23
472	826	3	1998-01-04
299	264	2	1997-10-26
457	156	5	1997-12-17
108	222	2	1997-11-18
394	561	4	1997-12-02
95	520	4	1997-11-10
291	825	4	1997-09-21
303	953	3	1997-11-14
450	494	3	1997-12-17
222	89	5	1997-10-30
363	428	5	1998-04-02
397	95	4	1998-01-21
21	123	4	1997-09-22
184	736	3	1998-03-14
324	255	4	1997-11-26
75	225	2	1998-01-06
389	604	4	1997-11-20
130	132	5	1997-10-02
276	197	5	1997-09-20
64	313	4	1998-03-12
27	50	3	1998-04-02
456	979	3	1997-12-06
340	588	5	1998-01-16
135	173	4	1997-11-18
125	211	3	1997-11-13
403	925	4	1997-11-17
290	15	4	1997-11-25
166	751	4	1998-02-02
417	692	4	1997-11-16
423	333	3	1998-04-01
21	767	1	1997-09-22
59	919	4	1998-02-23
352	273	2	1998-01-08
363	137	5	1998-04-02
288	180	5	1998-02-01
405	946	2	1998-01-23
406	633	5	1997-12-18
235	194	5	1998-03-11
340	486	4	1998-01-16
145	558	2	1997-10-20
109	231	3	1997-11-26
181	1339	1	1997-11-08
417	1014	4	1997-11-16
11	433	4	1998-04-07
426	428	2	1997-11-13
117	748	3	1997-11-21
312	89	5	1998-04-04
416	258	5	1998-04-22
410	538	3	1998-02-28
305	96	3	1998-02-01
95	127	4	1997-11-10
383	639	4	1998-03-29
452	121	5	1998-01-26
295	965	4	1997-11-14
383	135	5	1998-03-29
236	504	3	1998-03-17
373	155	4	1997-10-17
85	150	3	1998-03-18
406	692	3	1997-11-21
225	566	4	1997-11-14
465	216	3	1997-12-31
305	628	4	1998-02-01
265	1197	2	1997-09-27
160	169	4	1997-10-14
308	235	3	1998-02-17
106	274	3	1998-01-04
469	513	5	1997-11-14
246	210	3	1998-01-16
305	12	5	1998-02-01
342	123	5	1997-09-23
233	506	5	1997-10-24
300	456	4	1997-09-30
26	300	4	1998-03-31
200	515	5	1998-01-07
311	185	2	1998-01-09
11	749	5	1998-04-07
5	427	3	1997-10-01
329	197	4	1998-04-04
105	270	5	1998-03-06
329	705	3	1998-04-04
1	179	3	1997-09-24
298	183	3	1998-01-07
460	275	3	1997-12-23
403	148	5	1997-11-17
425	678	1	1997-11-05
21	453	2	1997-09-22
360	1197	3	1997-11-24
464	289	4	1997-11-01
56	151	4	1998-04-18
460	20	4	1997-12-23
378	49	3	1997-11-24
324	123	4	1997-11-26
110	69	4	1998-02-09
320	92	5	1998-01-14
334	430	4	1998-04-02
366	559	5	1998-03-02
331	1141	3	1997-10-18
239	484	5	1998-03-06
59	435	5	1998-02-23
197	232	4	1998-04-01
330	252	4	1997-10-11
405	175	1	1998-01-23
334	582	5	1998-04-02
442	230	3	1997-12-29
312	863	5	1998-04-04
230	621	2	1997-11-25
435	587	3	1998-01-07
90	632	5	1998-04-01
59	612	3	1998-02-23
416	928	3	1997-11-07
450	211	5	1997-12-17
313	624	4	1998-03-27
10	211	5	1997-10-26
342	248	3	1997-09-23
223	95	5	1998-04-02
249	1012	3	1997-11-15
383	272	3	1998-03-29
469	855	4	1997-11-14
90	474	5	1998-04-01
466	181	4	1998-03-19
128	193	3	1997-11-19
288	223	3	1998-02-02
198	173	4	1998-01-07
347	403	5	1997-12-09
280	546	4	1998-04-04
385	616	4	1998-01-06
125	728	3	1998-04-17
